ID,Predictions
14859,[ 0.          0.54593537  0.36079817]
14860,[ 0.          0.05960436  0.02430894]
14861,[ 0.          0.66792166  1.0384397 ]
14862,[ 0.          0.00511251  0.00659379]
14863,[ 0.          0.72791376  0.75174265]
14864,[ 0.          0.23758071  0.28413247]
14865,[ 0.          0.02146903  0.0173211 ]
14866,[ 0.          0.36240396  0.39834067]
14867,[ 0.          0.15559844  0.08260992]
14868,[ 0.          0.00511251  0.00659379]
14869,[ 0.          0.53617257  0.23288849]
14870,[ 0.          0.89971762  0.75174265]
14871,[ 0.          0.76090334  0.75174265]
14872,[ 0.          0.4428871   0.52123906]
14873,[ 0.          0.31014158  0.37010382]
14874,[ 0.          1.06288009  0.9883429 ]
14875,[ 0.          0.10539858  0.02816371]
14876,[ 0.          0.4428871   0.23746382]
14877,[ 0.          0.62893688  0.9883429 ]
14878,[ 0.          1.6451626   1.26244669]
14879,[ 0.          0.57767278  0.75174265]
14880,[ 0.          0.53464259  0.85020026]
14881,[ 0.          0.3992092   0.54347104]
14882,[ 0.          0.89971762  0.91213706]
14883,[ 0.          2.911213    1.78850029]
14884,[ 0.          0.22828497  0.54266446]
14885,[ 0.          0.34805671  0.23288849]
14886,[ 0.          1.06908192  1.46908896]
14887,[ 0.          2.29401122  0.7570233 ]
14888,[ 0.          0.00511251  0.00659379]
14889,[ 0.          1.56988764  1.42538313]
14890,[ 0.          0.66344017  0.69458111]
14891,[ 0.          0.00511251  0.00659379]
14892,[ 0.          0.53464259  0.49928211]
14893,[ 0.          0.48178143  0.49752981]
14894,[ 0.          0.01898936  0.01153386]
14895,[ 0.          0.27228221  0.14764685]
14896,[ 0.          0.48178143  0.49752981]
14897,[ 0.          0.00511251  0.00659379]
14898,[ 0.          0.05960436  0.0173211 ]
14899,[ 0.          4.00342938  3.23721619]
14900,[ 0.          0.65323074  0.43474578]
14901,[ 0.          0.05960436  0.10701652]
14902,[ 0.          0.00511251  0.00659379]
14903,[ 0.          0.37530527  0.24017717]
14904,[ 0.          0.47409687  0.69458111]
14905,[ 0.          0.14568121  0.2087642 ]
14906,[ 0.          0.4428871   0.56348935]
14907,[ 0.          0.96015968  0.49752981]
14908,[ 0.          1.06908192  1.29928341]
14909,[ 0.          0.00511251  0.00659379]
14910,[ 0.          0.05225468  0.08224189]
14911,[ 0.          0.07184422  0.03284665]
14912,[ 0.          0.37863406  0.25630672]
14913,[ 0.          0.77743692  0.89357338]
14914,[ 0.          1.16470522  1.40169615]
14915,[ 0.          0.48178143  1.68405977]
14916,[ 0.          0.          1.42538313]
14917,[ 0.          0.00511251  0.00659379]
14918,[ 0.          0.45530497  0.39834067]
14919,[ 0.          0.27329165  0.25111212]
14920,[ 0.          0.59435632  0.54960795]
14921,[ 0.          1.56988764  1.20766832]
14922,[ 0.          0.42724266  0.41801714]
14923,[ 0.          0.89971762  0.91213706]
14924,[ 0.          0.00511251  0.00659379]
14925,[ 0.          0.45530497  0.6697209 ]
14926,[ 0.          0.4428871   0.56348935]
14927,[ 0.          0.82111614  1.29449497]
14928,[ 0.          0.34805671  0.23288849]
14929,[ 0.          0.49590801  0.36807449]
14930,[ 0.          0.88543661  0.49752981]
14931,[ 0.          0.55632791  0.23746382]
14932,[ 0.          0.55632791  0.47465652]
14933,[ 0.          0.00511251  0.00659379]
14934,[ 0.          0.34815495  0.23288849]
14935,[ 0.          1.06908192  1.20766832]
14936,[ 0.          0.05960436  0.10701652]
14937,[ 0.          0.4428871   0.23746382]
14938,[ 0.          0.69124443  0.25957647]
14939,[ 0.          0.24602108  0.38405821]
14940,[ 0.          1.06288009  0.9883429 ]
14941,[ 0.          0.82111614  0.93422375]
14942,[ 0.          0.89971762  0.49752981]
14943,[ 0.          0.89971762  0.75174265]
14944,[ 0.          4.00342938  2.88299994]
14945,[ 0.          0.01898936  0.00659379]
14946,[ 0.          0.00511251  0.00659379]
14947,[ 0.          1.00367562  0.93422375]
14948,[ 0.          0.00511251  0.00659379]
14949,[ 0.          0.34815495  0.36197876]
14950,[ 0.          0.14568121  0.2087642 ]
14951,[ 0.          0.00511251  0.00659379]
14952,[ 0.          0.31837225  0.25957647]
14953,[ 0.          0.3644721   0.86332782]
14954,[ 0.          0.60641729  0.53608778]
14955,[ 0.          0.27228221  0.25957647]
14956,[ 0.          0.065961    0.02430894]
14957,[ 0.          0.01854194  0.08224189]
14958,[ 0.          0.45530497  0.39834067]
14959,[ 0.          0.81091577  0.93422375]
14960,[ 0.          0.00511251  0.00659379]
14961,[ 0.          0.88543661  0.75174265]
14962,[ 0.          0.53464259  0.25957647]
14963,[ 0.          0.62893688  1.53762053]
14964,[ 0.          1.06288009  1.632268  ]
14965,[ 0.          0.48178143  0.49752981]
14966,[ 0.          0.00511251  0.00659379]
14967,[ 0.          2.911213    3.56380929]
14968,[ 0.          0.3353799   0.53608778]
14969,[ 0.          0.00227841  0.00243446]
14970,[ 0.          0.065961    0.14764685]
14971,[ 0.          0.00511251  0.00659379]
14972,[ 0.          0.81091577  1.83199601]
14973,[ 0.          1.15264591  0.57198154]
14974,[ 0.          0.84624941  0.37010382]
14975,[ 0.          0.0266902   0.00587743]
14976,[ 0.          0.05225468  0.        ]
14977,[ 0.          0.4428871   0.52123906]
14978,[ 0.          1.56027007  2.88299994]
14979,[ 0.          0.42724266  0.37074532]
14980,[ 0.          0.30334352  0.22302539]
14981,[ 0.          0.27228221  0.14764685]
14982,[ 0.          2.29945362  0.93422375]
14983,[ 0.          0.48178143  0.49752981]
14984,[ 0.          1.06288009  0.9883429 ]
14985,[ 0.          0.1709478   0.25630672]
14986,[ 0.          0.76341053  0.6697209 ]
14987,[ 0.          0.3992092   0.54347104]
14988,[ 0.          0.5534399   0.43474578]
14989,[ 0.          0.065961    0.02430894]
14990,[ 0.          0.4428871   0.52123906]
14991,[ 0.          0.72791376  0.6697209 ]
14992,[ 0.          0.95597119  0.9883429 ]
14993,[ 0.          0.00511251  0.00659379]
14994,[ 0.          0.88543661  1.06759179]
14995,[ 0.          0.55016907  1.42538313]
14996,[ 0.          0.01898936  0.01153386]
14997,[ 0.          1.76421961  2.08422505]
14998,[ 0.          2.18805187  2.12341362]
14999,[ 0.          1.68390898  1.42538313]
15000,[ 0.          0.41825299  0.54960795]
15001,[ 0.          0.81091577  0.93422375]
15002,[ 0.          0.66344017  0.69458111]
15003,[ 0.          0.31014158  0.37010382]
15004,[ 0.          1.29644004  1.20766832]
15005,[ 0.          0.9313907   0.89357338]
15006,[ 0.          0.34815495  0.36197876]
15007,[ 0.          0.53464259  0.60908305]
15008,[ 0.          1.55634126  0.3291405 ]
15009,[ 0.          0.48178143  0.49752981]
15010,[ 0.          0.7968563   0.14764685]
15011,[ 0.          1.68390898  1.555816  ]
15012,[ 0.          0.66695475  0.45828288]
15013,[ 0.          1.28463699  0.8801059 ]
15014,[ 0.          0.82111614  0.3759172 ]
15015,[ 0.          1.23170914  1.98556941]
15016,[ 0.          0.00511251  0.00659379]
15017,[ 0.          0.89971762  0.50741254]
15018,[ 0.          0.59435632  0.86332782]
15019,[ 0.          0.00511251  0.00659379]
15020,[ 0.          3.15263687  2.7235945 ]
15021,[ 0.          0.00511251  0.00659379]
15022,[ 0.          0.00511251  0.00659379]
15023,[ 0.          0.31837225  0.60908305]
15024,[ 0.          0.95597119  0.9883429 ]
15025,[ 0.          0.53464259  0.49928211]
15026,[ 0.          0.00511251  0.00659379]
15027,[ 0.          1.06908192  0.9883429 ]
15028,[ 0.          1.29644004  1.4077139 ]
15029,[ 0.          0.19791863  0.49752981]
15030,[ 0.          1.56027007  3.23721619]
15031,[ 0.          0.31837225  0.25957647]
15032,[ 0.          0.08749942  0.08224189]
15033,[ 0.          1.56988764  1.74151539]
15034,[ 0.          1.29644004  0.61863275]
15035,[ 0.          0.69124443  0.51828073]
15036,[ 0.          0.66695475  0.57198154]
15037,[ 0.          0.48839827  0.3966909 ]
15038,[ 0.          0.00511251  0.00659379]
15039,[ 0.          0.89971762  0.91213706]
15040,[ 0.          0.          0.19884347]
15041,[ 0.          0.24505402  0.23746382]
15042,[ 0.          0.22188802  0.25957647]
15043,[ 0.          0.33315443  0.54898302]
15044,[ 0.          0.00511251  0.00659379]
15045,[ 0.          0.84447009  0.25957647]
15046,[ 0.          0.62893688  0.9883429 ]
15047,[ 0.          0.45530497  0.49752981]
15048,[ 0.          1.29644004  1.74151539]
15049,[ 0.          1.6451626   1.26244669]
15050,[ 0.          0.76090334  0.75174265]
15051,[ 0.          0.00511251  0.00659379]
15052,[ 0.          0.96015968  0.49752981]
15053,[ 0.          0.05960436  0.0173211 ]
15054,[ 0.          3.46046093  0.78544479]
15055,[ 0.          0.55632791  0.80149281]
15056,[ 0.          1.49780745  2.08422505]
15057,[ 0.          0.40663292  0.49752981]
15058,[ 0.          0.32101684  0.39834067]
15059,[ 0.          1.29644004  0.9189778 ]
15060,[ 0.          1.24325294  0.19331146]
15061,[ 0.          0.00511251  0.02816371]
15062,[ 0.          1.14745549  0.9883429 ]
15063,[ 0.          1.29644004  1.42538313]
15064,[ 0.          1.56988764  1.74151539]
15065,[ 0.          0.05960436  0.0173211 ]
15066,[ 0.          3.46046093  1.07174361]
15067,[ 0.          0.22828497  0.23288849]
15068,[ 0.          0.34964372  0.13194741]
15069,[ 0.          0.82111614  0.93422375]
15070,[ 0.          0.02146903  0.0173211 ]
15071,[ 0.          2.22025746  1.01355028]
15072,[ 0.          0.02146903  0.0173211 ]
15073,[ 0.          1.92128995  1.88810618]
15074,[ 0.          0.00511251  0.00659379]
15075,[ 0.          1.67985687  2.12341362]
15076,[ 0.          0.24505402  0.26989434]
15077,[ 0.          0.10539858  0.02816371]
15078,[ 0.          0.1709478   0.08907391]
15079,[ 0.          2.32867575  1.20766832]
15080,[ 0.          0.00511251  0.00659379]
15081,[ 0.          1.01598438  1.68405977]
15082,[ 0.          0.27228221  0.3966909 ]
15083,[ 0.          0.4428871   0.23746382]
15084,[ 0.          0.23758071  0.28413247]
15085,[ 0.          0.82111614  1.01355028]
15086,[ 0.          1.18799259  1.26244669]
15087,[ 0.          0.05960436  0.10701652]
15088,[ 0.          1.29644004  0.61863275]
15089,[ 0.          0.00511251  0.00659379]
15090,[ 0.          0.95027228  0.91647702]
15091,[ 0.          1.29644004  1.20766832]
15092,[ 0.          0.60641729  0.91647702]
15093,[ 0.          0.34815495  0.64982721]
15094,[ 0.          1.06908192  1.53762053]
15095,[ 0.          2.21888188  0.6588365 ]
15096,[ 0.          1.38128786  3.64540162]
15097,[ 0.          0.65323074  0.43474578]
15098,[ 0.          0.48178143  0.49752981]
15099,[ 0.          0.37863406  0.25630672]
15100,[ 0.          0.00511251  0.00659379]
15101,[ 0.          0.05960436  0.10701652]
15102,[ 0.          1.14745549  1.29449497]
15103,[ 0.          0.27228221  0.3966909 ]
15104,[ 0.          0.89971762  0.91821005]
15105,[ 0.          0.70791134  1.17576739]
15106,[ 0.          0.00511251  0.00659379]
15107,[ 0.          1.84917218  1.91639178]
15108,[ 0.          0.88543661  0.75174265]
15109,[ 0.          0.93599398  0.93422375]
15110,[ 0.          0.36240396  0.39834067]
15111,[ 0.          0.76090334  0.94357341]
15112,[ 0.          0.32101684  0.42264255]
15113,[ 0.          0.72791376  0.75174265]
15114,[ 0.          0.10539858  0.02816371]
15115,[ 0.          1.56988764  1.20766832]
15116,[ 0.          0.31014158  0.37010382]
15117,[ 0.          0.4428871   0.23746382]
15118,[ 0.          0.5534399   0.85020026]
15119,[ 0.          0.60641729  0.91647702]
15120,[ 0.          0.76090334  0.75174265]
15121,[ 0.          0.5534399   0.85020026]
15122,[ 0.          2.07748173  1.26244669]
15123,[ 0.          0.00511251  0.00659379]
15124,[ 0.          0.12395345  0.13194741]
15125,[ 0.          0.62893688  0.46510261]
15126,[ 0.          1.29644004  1.20766832]
15127,[ 0.          0.45530497  0.39834067]
15128,[ 0.          3.13735231  0.5260689 ]
15129,[ 0.          0.05960436  0.10701652]
15130,[ 0.          0.28419516  0.25630672]
15131,[ 0.          0.00511251  0.00659379]
15132,[ 0.          0.00227841  0.00243446]
15133,[ 0.          0.60641729  0.24017717]
15134,[ 0.          0.36240396  0.39834067]
15135,[ 0.          0.45530497  0.49752981]
15136,[ 0.          0.54593537  0.36079817]
15137,[ 0.          0.96015968  0.94357341]
15138,[ 0.          0.00227841  0.00243446]
15139,[ 0.          1.01598438  1.29449497]
15140,[ 0.          0.59435632  0.9883429 ]
15141,[ 0.          0.1709478   0.08907391]
15142,[ 0.         0.065961   0.0173211]
15143,[ 0.          0.15559844  0.08260992]
15144,[ 0.          0.44113302  0.36807449]
15145,[ 0.          0.00511251  0.00659379]
15146,[ 0.          0.27228221  0.3966909 ]
15147,[ 0.          0.4428871   0.23746382]
15148,[ 0.          1.22567454  1.4077139 ]
15149,[ 0.          0.49590801  0.59545007]
15150,[ 0.          0.08749942  0.00587743]
15151,[ 0.          0.59145468  0.36197876]
15152,[ 0.          0.00511251  0.00659379]
15153,[ 0.          0.30334352  0.22302539]
15154,[ 0.          0.01669441  0.02816371]
15155,[ 0.          0.61502536  0.54960795]
15156,[ 0.          0.86599726  0.9883429 ]
15157,[ 0.          0.61306165  0.34732147]
15158,[ 0.          0.32101684  0.6697209 ]
15159,[ 0.          1.87522071  1.29449497]
15160,[ 0.          0.27228221  0.10701652]
15161,[ 0.          0.02146903  0.0173211 ]
15162,[ 0.          0.24505402  0.26989434]
15163,[ 0.          0.48839827  0.54960795]
15164,[ 0.          0.065961    0.25957647]
15165,[ 0.          0.00511251  0.00659379]
15166,[ 0.          0.00227841  0.00243446]
15167,[ 0.          1.68390898  0.9883429 ]
15168,[ 0.          0.27228221  0.10701652]
15169,[ 0.          0.48839827  0.54960795]
15170,[ 0.          0.61502536  0.49928211]
15171,[ 0.          0.05225468  0.06804957]
15172,[ 0.          0.94984196  0.69458111]
15173,[ 0.          0.48178143  0.49752981]
15174,[ 0.          0.81091577  0.51828073]
15175,[ 0.          0.00511251  0.00659379]
15176,[ 0.          0.00511251  0.00659379]
15177,[ 0.          0.55632791  0.47465652]
15178,[ 0.          3.09510543  0.91647702]
15179,[ 0.          2.46206267  0.8686082 ]
15180,[ 0.          0.06544476  0.        ]
15181,[ 0.          0.5260689   0.84255454]
15182,[ 0.          0.95027228  0.91647702]
15183,[ 0.          0.89971762  0.91213706]
15184,[ 0.          0.10539858  0.13194741]
15185,[ 0.          0.00511251  0.00659379]
15186,[ 0.          0.36240396  0.39834067]
15187,[ 0.          0.44533929  0.3759172 ]
15188,[ 0.          0.14568121  0.2087642 ]
15189,[ 0.          0.37863406  0.41801714]
15190,[ 0.          0.81091577  1.15089002]
15191,[ 0.          0.44113302  0.36807449]
15192,[ 0.          1.51912322  1.687061  ]
15193,[ 0.          0.34815495  0.30021028]
15194,[ 0.          0.40788542  0.37010382]
15195,[ 0.          0.45530497  0.39834067]
15196,[ 0.          0.14568121  0.03284665]
15197,[ 0.          1.14745549  1.26244669]
15198,[ 0.          1.68390898  0.6588365 ]
15199,[ 0.          0.4428871   0.52123906]
15200,[ 0.          0.00227841  0.00243446]
15201,[ 0.          0.42724266  0.37074532]
15202,[ 0.          3.45417183  0.9883429 ]
15203,[ 0.          0.34964372  0.2087642 ]
15204,[ 0.          0.08749942  0.40721954]
15205,[ 0.          0.00511251  0.00659379]
15206,[ 0.          0.00511251  0.00659379]
15207,[ 0.          0.065961    0.25957647]
15208,[ 0.          0.30735119  0.57198154]
15209,[ 0.          0.40788542  0.59545007]
15210,[ 0.          1.38128786  0.53608778]
15211,[ 0.          0.41394662  0.14594211]
15212,[ 0.          0.66344017  1.01355028]
15213,[ 0.          0.00227841  0.00243446]
15214,[ 0.          0.5534399   0.58310468]
15215,[ 0.          1.62517032  0.75174265]
15216,[ 0.          0.4428871   0.52123906]
15217,[ 0.          0.53464259  0.49928211]
15218,[ 0.          0.76090334  1.06759179]
15219,[ 0.          1.23573181  0.79074101]
15220,[ 0.          0.31837225  0.60908305]
15221,[ 0.          0.00227841  0.00243446]
15222,[ 0.          0.23651719  1.29449497]
15223,[ 0.          0.42724266  0.37074532]
15224,[ 0.          1.29644004  1.74151539]
15225,[ 0.          1.56027007  2.88299994]
15226,[ 0.          0.89971762  0.6697209 ]
15227,[ 0.          0.00511251  0.00659379]
15228,[ 0.          0.49590801  0.36807449]
15229,[ 0.          1.89706967  1.14340548]
15230,[ 0.          0.65323074  0.51828073]
15231,[ 0.          2.19575518  1.4047483 ]
15232,[ 0.          0.01132417  0.00897905]
15233,[ 0.          0.05960436  0.14764685]
15234,[ 0.          0.22219255  0.49752981]
15235,[ 0.          0.95027228  0.91647702]
15236,[ 0.          0.36098203  1.0384397 ]
15237,[ 0.          1.29644004  0.9189778 ]
15238,[ 0.          0.4428871   0.23746382]
15239,[ 0.          1.67985687  1.4047483 ]
15240,[ 0.          0.02146903  0.08260992]
15241,[ 0.          0.08749942  0.0173211 ]
15242,[ 0.          0.42724266  0.37074532]
15243,[ 0.          2.21294235  1.0384397 ]
15244,[ 0.         1.6451626  0.8686082]
15245,[ 0.          0.00511251  0.00659379]
15246,[ 0.          0.48839827  0.54960795]
15247,[ 0.          0.22188802  0.36197876]
15248,[ 0.          0.00511251  0.00659379]
15249,[ 0.          2.18805187  2.12341362]
15250,[ 0.          1.20858193  1.63164499]
15251,[ 0.          0.62893688  1.42538313]
15252,[ 0.          1.29644004  0.61863275]
